BehaviorSpace results (NetLogo 6.1.1),,,,,,,,,,,,,,,,
Simulation.nlogo,,,,,,,,,,,,,,,,
Interventions_100_people_End,,,,,,,,,,,,,,,,
04/29/2020 17:09:00:810 -0300,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,
-16,16,-16,16,,,,,,,,,,,,,
[run number],beta-gov,sigma,pop-size,layout-type,graphics?,test?,debug?,intervention?,nw-type,intervention-type,perc-interventions,[step],count people with [social-distancing?],count people with [not social-distancing?],mean [opinion] of people,standard-deviation [opinion] of people
199,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,834,12,88,0.141966443,0.30255493
200,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,betweenness,10,834,14,86,0.143085228,0.302551699
201,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,838,12,88,0.133430523,0.290324871
202,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,863,19,81,0.152482227,0.314358545
203,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,840,16,84,0.142767938,0.302454878
204,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,823,13,87,0.142676445,0.302713255
205,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,838,15,85,0.153258638,0.31397017
206,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,970,14,86,0.131219066,0.291143265
207,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,865,12,88,0.133308204,0.290368364
208,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,877,12,88,0.142991817,0.302710539
209,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,829,19,81,0.162825145,0.324876352
210,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,839,16,84,0.152833097,0.314204946
211,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,819,13,87,0.132865832,0.290555723
212,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,821,14,86,0.152396557,0.314151493
213,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,838,13,87,0.14239116,0.302694056
214,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,812,11,89,0.133037039,0.290473752
215,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,823,18,82,0.162363947,0.324752964
216,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,847,17,83,0.133320608,0.290372199
217,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,845,16,84,0.162760808,0.324760769
218,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,832,17,83,0.143167518,0.302524336
220,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,805,13,87,0.14248026,0.302777393
219,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,850,15,85,0.153266443,0.314085015
221,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,822,15,85,0.143210525,0.302506247
222,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,839,17,83,0.14294842,0.302638799
223,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,829,12,88,0.142835497,0.302613775
224,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,861,14,86,0.133082748,0.290460204
225,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,834,13,87,0.133495492,0.290301972
226,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,831,18,82,0.153003425,0.314217322
227,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,868,16,84,0.133440528,0.290317273
228,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,948,14,86,0.132389236,0.290710083
229,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,952,15,85,0.161724619,0.324803219
230,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,815,16,84,0.142779482,0.302807038
231,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,833,14,86,0.143030376,0.302669438
232,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,829,18,82,0.143380222,0.302601235
233,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,801,11,89,0.142742226,0.302716254
234,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,860,16,84,0.143024927,0.30269839
235,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,830,16,84,0.16254941,0.325089716
236,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,834,18,82,0.143255225,0.302531609
237,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,815,18,82,0.143081086,0.302684258
238,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,819,16,84,0.152987666,0.314152512
239,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,799,18,82,0.172131375,0.335187824
240,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,845,17,83,0.152783927,0.31424888
241,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,835,16,84,0.172229759,0.334847812
242,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,908,17,83,0.171877164,0.334563293
244,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,855,14,86,0.152304058,0.313921389
245,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,858,15,85,0.143465629,0.30254141
243,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,1048,15,85,0.141905971,0.30299674
247,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,859,12,88,0.143025602,0.302734321
246,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,1008,12,88,0.132230325,0.290756183
248,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,814,15,85,0.132907959,0.290537597
249,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,821,15,85,0.152716088,0.314086974
250,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,825,16,84,0.142371529,0.302822
251,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,872,13,87,0.132724459,0.290599018
253,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,830,15,85,0.153272189,0.313916775
252,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,840,15,85,0.133468963,0.290307062
254,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,837,16,84,0.153213768,0.313898207
255,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,806,13,87,0.133157193,0.290431987
257,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,837,12,88,0.143254705,0.302274283
256,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,824,15,85,0.152726682,0.314157812
258,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,943,16,84,0.142853227,0.302625783
259,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,825,12,88,0.133093113,0.290464114
260,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,831,14,86,0.15304918,0.31404776
261,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,839,11,89,0.133140932,0.290443885
263,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,850,15,85,0.133488695,0.290300109
262,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,945,18,82,0.142841193,0.302458763
264,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,831,13,87,0.133031622,0.290488065
265,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,826,13,87,0.143186947,0.302550263
267,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,822,14,86,0.153006084,0.314205687
266,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,836,14,86,0.14313778,0.302578413
268,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,870,10,90,0.13282883,0.290563362
269,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,940,17,83,0.16204292,0.32507233
270,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,805,15,85,0.152791771,0.314235031
271,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,818,12,88,0.142955375,0.302692619
272,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,844,15,85,0.152638533,0.314117126
273,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,844,13,87,0.133302712,0.290379274
274,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,857,14,86,0.143202076,0.302191973
275,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,857,12,88,0.133493288,0.290302894
276,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,829,12,88,0.143268685,0.302695877
277,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,818,14,86,0.132857875,0.290547642
279,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,793,15,85,0.132907443,0.290538648
278,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,868,13,87,0.133663458,0.290235389
280,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,857,12,88,0.133135271,0.290436614
281,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,826,15,85,0.142722888,0.302759837
283,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,840,16,84,0.142770155,0.302641419
282,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,944,15,85,0.15237656,0.314408209
284,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,820,13,87,0.152648422,0.314375777
285,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,842,13,87,0.133495061,0.290307812
286,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,815,19,81,0.162484824,0.324891574
287,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,851,15,85,0.142701841,0.302957067
289,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,819,14,86,0.152051608,0.314289507
288,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,1058,11,89,0.131477591,0.291026162
290,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,850,11,89,0.133409695,0.290345869
291,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,821,15,85,0.142681445,0.302748032
292,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,830,15,85,0.133543153,0.290285829
293,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,876,14,86,0.133757807,0.29020385
294,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,864,15,85,0.151860708,0.313838694
295,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,827,16,84,0.152388378,0.31399726
301,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,826,11,89,0.133194371,0.290443162
302,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,979,16,84,0.142505089,0.302691656
303,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,814,16,84,0.142750944,0.302874138
304,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,835,13,87,0.13348975,0.290315994
296,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,915,14,86,0.142390392,0.302407287
305,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,826,15,85,0.143228738,0.302274321
306,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,838,16,84,0.16294443,0.324462348
307,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,790,16,84,0.172386517,0.335005032
297,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,829,16,84,0.152194617,0.314120972
308,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,833,11,89,0.143192403,0.302726472
309,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,828,18,82,0.153347397,0.313939019
310,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,822,15,85,0.133176652,0.290455267
312,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,783,16,84,0.152287247,0.314215323
311,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,841,14,86,0.143641403,0.302366165
313,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,944,13,87,0.132994337,0.290521734
314,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,823,13,87,0.133043505,0.290471143
299,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,831,11,89,0.13319775,0.290418997
315,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,887,10,90,0.133121637,0.29046516
298,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,871,13,87,0.133488048,0.29030635
316,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,840,11,89,0.143189002,0.302451864
317,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,823,14,86,0.143433951,0.302305793
318,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,836,12,88,0.133093669,0.290496595
319,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,832,19,81,0.143145115,0.302441772
320,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,820,13,87,0.142456922,0.302734966
300,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,883,13,87,0.142990369,0.302675386
321,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,872,13,87,0.153362743,0.313773438
322,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,813,12,88,0.14316303,0.302791138
323,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,829,15,85,0.143429989,0.302119039
324,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,904,20,80,0.133438261,0.290350145
326,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,852,14,86,0.143190791,0.302619058
327,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,818,16,84,0.143109136,0.302756284
325,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,994,14,86,0.132881745,0.290540137
329,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,824,14,86,0.15311814,0.313929224
328,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,809,19,81,0.152184466,0.314178432
331,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,809,14,86,0.152617695,0.313866012
330,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,837,10,90,0.133269301,0.290379114
332,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,927,17,83,0.161734808,0.324543955
333,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,822,20,80,0.172815733,0.334463809
334,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,896,16,84,0.142537084,0.302897798
335,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,848,12,88,0.132947912,0.29051749
336,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,843,13,87,0.143573704,0.30254043
337,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,915,12,88,0.15199112,0.313822568
339,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,837,14,86,0.132898045,0.29052451
340,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,912,13,87,0.142338605,0.302720938
338,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,1191,14,86,0.170509691,0.335709991
341,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,805,13,87,0.162432894,0.324550087
342,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,835,15,85,0.143155434,0.30259458
343,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,822,17,83,0.152811275,0.314060229
344,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,799,18,82,0.162258967,0.325116345
345,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,901,12,88,0.14308246,0.302623195
346,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,1043,14,86,0.132142715,0.290772077
348,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,877,15,85,0.1332691,0.290396437
349,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,903,13,87,0.143160916,0.302653029
350,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,822,15,85,0.162503233,0.325156136
347,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,1094,11,89,0.130900465,0.29125661
352,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,831,14,86,0.133098907,0.290474488
351,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,877,12,88,0.133832009,0.290220671
353,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,811,13,87,0.13325987,0.290410729
354,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,814,13,87,0.142452509,0.303055921
355,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,965,14,86,0.13205953,0.290831688
357,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,793,14,86,0.142736554,0.302821255
356,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,820,14,86,0.142684323,0.302859179
358,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,843,12,88,0.133270753,0.290392768
359,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,844,13,87,0.133649924,0.290268665
360,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,893,13,87,0.132604484,0.290650719
361,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,859,13,87,0.134034001,0.290121588
362,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,817,15,85,0.132640709,0.290671436
363,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,836,12,88,0.133256932,0.290401346
364,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,822,15,85,0.153207299,0.31414628
365,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,830,16,84,0.143557845,0.302524866
366,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,831,15,85,0.153290646,0.313593805
368,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,846,19,81,0.143140304,0.302533033
367,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,918,15,85,0.132714073,0.290610361
369,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,852,19,81,0.153125279,0.313429384
370,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,815,15,85,0.142094631,0.30305736
371,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,801,20,80,0.181777497,0.344232908
373,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,809,15,85,0.142213339,0.302919422
372,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,877,11,89,0.132862994,0.29056507
374,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,916,16,84,0.142000323,0.302969967
375,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,841,12,88,0.13296691,0.290526535
377,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,866,14,86,0.132948725,0.290500607
376,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,971,11,89,0.13341135,0.290352674
378,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,822,13,87,0.133368916,0.290373007
379,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,801,13,87,0.152234349,0.314505973
380,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,825,16,84,0.143233821,0.302557793
381,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,828,14,86,0.14338818,0.302598899
383,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,840,11,89,0.133101964,0.290466808
382,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,856,11,89,0.133660979,0.290275249
384,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,783,19,81,0.162006307,0.324678198
385,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,852,18,82,0.153294131,0.313729722
386,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,959,14,86,0.132473692,0.29068548
388,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,814,12,88,0.132275538,0.290779968
387,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,881,15,85,0.142931187,0.302478961
389,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,830,11,89,0.133119031,0.29046555
391,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,804,14,86,0.152623791,0.314080509
390,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,832,17,83,0.132956209,0.290495206
392,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,847,15,85,0.133184158,0.290442265
393,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,811,15,85,0.1523996,0.314055444
394,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,893,16,84,0.133225838,0.290414289
397,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,810,14,86,0.152795075,0.313963043
395,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,848,15,85,0.143730107,0.302210879
396,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,988,16,84,0.142671124,0.302906189
399,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,824,16,84,0.172288868,0.334683902
398,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,888,12,88,0.143245519,0.302736779
400,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,840,15,85,0.142695519,0.302444204
401,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,931,14,86,0.143361134,0.30251761
402,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,838,15,85,0.143562825,0.302459519
404,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,826,12,88,0.143359562,0.302356828
403,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,944,14,86,0.152299361,0.313951868
405,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,834,16,84,0.172788464,0.334583254
406,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,822,12,88,0.133824243,0.290203732
407,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,851,12,88,0.143443776,0.30227735
408,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,839,11,89,0.134095305,0.2901102
409,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,820,19,81,0.143341238,0.302615843
411,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,849,13,87,0.143905841,0.302295288
410,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,905,14,86,0.162676516,0.323909555
413,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,853,15,85,0.143163287,0.302530808
414,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,809,16,84,0.143457431,0.30238354
416,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,776,14,86,0.143075834,0.302577591
412,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,1165,13,87,0.131764776,0.290951538
415,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,1026,14,86,0.142171209,0.303097964
417,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,826,13,87,0.13340776,0.290366124
418,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,826,16,84,0.143029005,0.30275453
419,0.1,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,830,13,87,0.143244369,0.302426376
